NOTA_CN;NOTA_CH;NOTA_LC;NOTA_MT;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO
438.7;480.5;392.3;523.5;120.0;120.0;100.0;120.0;60.0;520.0
444.8;484.6;452.7;514.6;80.0;140.0;100.0;100.0;100.0;520.0
548.5;557.9;544.5;664.1;160.0;200.0;180.0;180.0;200.0;920.0
411.6;435.0;511.9;383.5;120.0;120.0;100.0;120.0;140.0;600.0
444.9;463.2;389.7;395.1;120.0;120.0;80.0;120.0;60.0;500.0
546.1;451.2;536.5;391.5;120.0;120.0;120.0;120.0;80.0;560.0
439.5;436.2;429.7;497.4;0.0;0.0;0.0;0.0;0.0;0.0
533.2;655.6;603.1;441.8;120.0;200.0;120.0;120.0;120.0;680.0
596.1;515.2;483.6;626.7;120.0;200.0;140.0;120.0;140.0;720.0
451.7;490.4;405.3;575.5;0.0;0.0;0.0;0.0;0.0;0.0
382.2;454.6;516.8;478.2;160.0;200.0;120.0;160.0;140.0;780.0
394.2;402.0;349.9;416.5;120.0;100.0;100.0;120.0;0.0;440.0
562.8;692.0;602.9;586.1;180.0;200.0;160.0;180.0;160.0;880.0
437.8;361.5;458.5;479.4;160.0;200.0;120.0;160.0;140.0;780.0
459.5;430.2;515.0;404.4;120.0;120.0;100.0;100.0;120.0;560.0
486.2;525.9;521.8;500.3;100.0;120.0;120.0;120.0;140.0;600.0
400.9;393.1;446.4;448.2;100.0;120.0;100.0;80.0;80.0;480.0
403.4;416.4;431.7;400.4;80.0;120.0;100.0;80.0;0.0;380.0
376.1;369.1;402.3;397.0;120.0;100.0;100.0;120.0;100.0;540.0
475.3;561.5;523.1;612.2;120.0;160.0;100.0;120.0;160.0;660.0
419.2;618.4;558.0;580.2;120.0;200.0;120.0;120.0;160.0;720.0
531.5;578.3;533.3;672.8;120.0;200.0;120.0;140.0;100.0;680.0
469.6;488.5;522.2;516.3;140.0;200.0;160.0;160.0;200.0;860.0
718.0;762.7;646.2;805.5;160.0;200.0;180.0;200.0;200.0;940.0
512.9;688.9;656.9;579.2;120.0;120.0;120.0;100.0;80.0;540.0
487.3;491.6;468.6;665.6;160.0;180.0;160.0;200.0;200.0;900.0
481.7;608.1;529.6;428.9;120.0;160.0;140.0;120.0;120.0;660.0
566.1;574.2;579.4;690.0;160.0;200.0;180.0;200.0;200.0;940.0
580.5;609.6;582.1;569.6;120.0;120.0;80.0;120.0;140.0;580.0
565.2;609.6;590.2;629.4;180.0;200.0;180.0;180.0;200.0;940.0
481.8;472.9;486.8;624.8;80.0;120.0;80.0;120.0;40.0;440.0
419.4;444.6;442.3;486.4;140.0;120.0;120.0;140.0;120.0;640.0
556.0;597.3;572.3;707.9;160.0;200.0;200.0;200.0;200.0;960.0
547.7;578.1;523.6;367.7;140.0;160.0;140.0;120.0;140.0;700.0
437.8;483.4;536.1;481.7;0.0;0.0;0.0;0.0;0.0;0.0
638.6;573.2;514.7;816.8;160.0;180.0;140.0;180.0;180.0;840.0
411.1;339.1;416.2;497.3;80.0;160.0;120.0;140.0;80.0;580.0
371.1;435.5;548.1;527.8;140.0;200.0;120.0;120.0;160.0;740.0
476.1;547.2;544.3;439.9;140.0;120.0;120.0;120.0;140.0;640.0
522.3;483.2;420.7;493.2;60.0;120.0;100.0;100.0;60.0;440.0
556.8;478.5;535.5;578.7;120.0;140.0;100.0;120.0;200.0;680.0
369.4;423.7;407.0;494.8;100.0;100.0;80.0;80.0;0.0;360.0
378.2;618.8;478.9;670.3;120.0;160.0;100.0;120.0;120.0;620.0
379.7;506.5;458.7;443.5;140.0;160.0;120.0;140.0;120.0;680.0
459.5;414.4;428.5;576.4;140.0;180.0;160.0;160.0;200.0;840.0
464.7;548.7;522.9;479.9;100.0;160.0;140.0;160.0;160.0;720.0
483.8;551.1;534.3;643.0;160.0;200.0;180.0;200.0;200.0;940.0
637.3;635.7;584.3;746.5;160.0;160.0;180.0;180.0;180.0;860.0
541.9;598.8;623.8;625.7;120.0;200.0;140.0;160.0;200.0;820.0
572.5;595.5;545.8;691.5;100.0;120.0;120.0;120.0;100.0;560.0
427.2;575.1;554.6;390.6;120.0;120.0;120.0;140.0;100.0;600.0
504.9;460.0;508.2;407.0;120.0;120.0;120.0;120.0;160.0;640.0
478.1;404.3;432.2;432.2;120.0;120.0;100.0;120.0;80.0;540.0
476.9;514.6;468.4;521.5;140.0;200.0;200.0;200.0;200.0;940.0
613.3;666.6;597.4;759.5;160.0;200.0;160.0;180.0;180.0;880.0
473.7;576.6;623.0;669.0;160.0;140.0;180.0;180.0;180.0;840.0
453.3;396.5;446.4;456.7;120.0;160.0;120.0;120.0;140.0;660.0
384.6;402.6;464.1;392.3;120.0;120.0;100.0;120.0;120.0;580.0
505.5;471.4;385.1;467.5;140.0;160.0;120.0;120.0;80.0;620.0
393.3;505.6;408.4;578.5;140.0;140.0;140.0;160.0;140.0;720.0
482.7;408.1;473.8;457.5;120.0;120.0;100.0;120.0;120.0;580.0
389.8;528.7;453.3;469.3;100.0;120.0;100.0;120.0;120.0;560.0
387.0;468.3;499.9;408.6;120.0;120.0;120.0;120.0;140.0;620.0
480.0;418.3;547.6;542.2;140.0;180.0;120.0;120.0;120.0;680.0
542.9;670.0;620.5;685.4;160.0;200.0;160.0;160.0;160.0;840.0
518.3;461.9;597.6;523.3;160.0;200.0;160.0;120.0;120.0;760.0
407.2;448.4;400.8;402.3;80.0;120.0;80.0;100.0;20.0;400.0
500.2;442.3;463.7;515.1;120.0;180.0;120.0;120.0;120.0;660.0
452.4475357358091;521.2;436.1;546.6096489109617;120.0;180.0;100.0;120.0;120.0;640.0
572.7;535.7;520.5;586.6;120.0;200.0;120.0;120.0;200.0;760.0
415.7;422.9;336.8;441.4;100.0;120.0;120.0;120.0;80.0;540.0
541.5;483.7;472.4;535.2;100.0;100.0;120.0;120.0;80.0;520.0
476.2;495.2;475.4;411.0;60.0;120.0;100.0;80.0;120.0;480.0
437.5;407.3;374.1;376.9;80.0;160.0;100.0;140.0;160.0;640.0
447.7;597.7;481.7;528.1;140.0;140.0;120.0;160.0;140.0;700.0
398.4;415.8;376.5;400.6;100.0;120.0;100.0;120.0;80.0;520.0
573.1;471.1;488.8;611.3;140.0;200.0;160.0;160.0;200.0;860.0
540.7;546.2;493.1;614.3;160.0;200.0;140.0;160.0;160.0;820.0
361.3;384.9;454.6;384.5;80.0;200.0;120.0;120.0;200.0;720.0
485.4;481.7;360.8;568.4;80.0;120.0;120.0;100.0;100.0;520.0
572.4;612.3;574.9;559.5;160.0;180.0;120.0;140.0;160.0;760.0
676.6;717.3;611.8;765.0;160.0;200.0;200.0;180.0;160.0;900.0
444.2;490.2;446.1;540.7;120.0;120.0;100.0;100.0;140.0;580.0
602.1;590.8;599.2;611.0;140.0;200.0;120.0;160.0;160.0;780.0
668.5;370.7;632.3;689.8;180.0;180.0;140.0;140.0;160.0;800.0
551.8;602.3;639.5;677.7;160.0;200.0;160.0;140.0;120.0;780.0
504.8;538.1;413.6;459.3;120.0;120.0;120.0;120.0;60.0;540.0
436.2;546.9;387.8;432.5;120.0;120.0;120.0;120.0;80.0;560.0
434.3;466.9;548.3;409.9;120.0;120.0;120.0;120.0;80.0;560.0
513.8;641.3;536.1;609.9;120.0;120.0;120.0;120.0;120.0;600.0
483.5;515.9;516.8;563.3;140.0;180.0;120.0;140.0;160.0;740.0
423.4;494.8;557.0;590.8;140.0;200.0;120.0;160.0;140.0;760.0
509.4;508.8;490.8;598.7;120.0;180.0;140.0;140.0;140.0;720.0
728.4;694.6;601.4;843.5;160.0;200.0;160.0;180.0;200.0;900.0
387.7;482.2;442.4;496.5;120.0;100.0;100.0;100.0;120.0;540.0
565.9;620.3;591.7;738.7;120.0;160.0;120.0;120.0;80.0;600.0
455.6;394.9;392.0;532.5;120.0;160.0;120.0;120.0;120.0;640.0
438.59645334384686;368.7;470.3;407.588862243164;120.0;120.0;100.0;120.0;60.0;520.0
389.1;470.5;482.9;422.5;100.0;120.0;80.0;80.0;20.0;400.0
418.6;475.3;453.1;441.8;120.0;180.0;80.0;100.0;140.0;620.0
452.7;472.2;468.4;517.2;140.0;180.0;120.0;160.0;140.0;740.0
392.3;453.0;503.1;518.7;160.0;180.0;160.0;180.0;200.0;880.0
452.7176350732118;511.5;518.6;462.7922201796418;120.0;120.0;120.0;120.0;0.0;480.0
597.5;619.5;604.8;669.8;160.0;200.0;120.0;160.0;180.0;820.0
556.3;608.8;482.3;669.3;120.0;120.0;80.0;120.0;80.0;520.0
426.53895016896007;497.4;364.7;476.1262376173154;0.0;0.0;0.0;0.0;0.0;0.0
613.7688994155736;658.3;605.7;644.1196993756628;140.0;200.0;100.0;100.0;100.0;640.0
446.5;447.4;420.1;521.7;120.0;120.0;120.0;120.0;120.0;600.0
481.4;654.1;638.3;657.4;120.0;120.0;140.0;140.0;120.0;640.0
426.2;425.2;387.2;421.9;120.0;120.0;100.0;100.0;120.0;560.0
523.4;604.9;494.6;682.2;120.0;200.0;120.0;120.0;160.0;720.0
437.8;511.3;520.5;460.3;160.0;200.0;160.0;200.0;200.0;920.0
564.2;584.6;598.6;669.4;160.0;200.0;180.0;180.0;200.0;920.0
441.3;408.2;440.1;478.5;120.0;180.0;120.0;120.0;120.0;660.0
440.9;380.5;496.6;475.7;120.0;120.0;120.0;120.0;160.0;640.0
588.7;559.2;500.6;662.4;80.0;180.0;140.0;140.0;140.0;680.0
424.2676532191128;361.6;387.1;424.7828239993201;0.0;0.0;0.0;0.0;0.0;0.0
346.8;362.0;382.3;576.8;80.0;120.0;80.0;100.0;160.0;540.0
516.4;503.2;509.2;391.9;120.0;120.0;120.0;120.0;140.0;620.0
413.0;584.2;565.5;445.4;80.0;40.0;120.0;120.0;80.0;440.0
594.1;674.4;593.6;591.7;120.0;40.0;40.0;120.0;40.0;360.0
406.48626632586434;379.7;421.5;434.4911124794842;120.0;120.0;120.0;120.0;0.0;480.0
461.5;464.0;500.7;582.4;120.0;120.0;120.0;120.0;120.0;600.0
437.1;446.5;459.0;396.4;100.0;120.0;120.0;120.0;120.0;580.0
555.2;564.0;584.1;517.5;160.0;200.0;140.0;160.0;120.0;780.0
487.1;570.3;581.7;446.4;100.0;120.0;100.0;120.0;100.0;540.0
399.3279469130218;448.7;409.8;415.55757643574026;120.0;120.0;80.0;100.0;0.0;420.0
478.6;525.8;535.3;585.4;140.0;160.0;140.0;140.0;120.0;700.0
578.4;603.3;500.5;686.6;120.0;200.0;160.0;200.0;160.0;840.0
458.0;557.7;455.4;500.1;120.0;120.0;120.0;100.0;120.0;580.0
438.0;525.7;527.1;502.7;120.0;120.0;120.0;120.0;80.0;560.0
436.7;478.0;452.4;535.5;120.0;120.0;100.0;120.0;0.0;460.0
672.9;688.5;666.3;821.3;160.0;200.0;180.0;200.0;200.0;940.0
461.9;530.3;481.0;675.7;120.0;120.0;120.0;120.0;80.0;560.0
495.5;500.5;474.6;546.6;120.0;160.0;120.0;120.0;120.0;640.0
571.0;616.8;601.5;593.8;140.0;180.0;120.0;140.0;140.0;720.0
400.1;443.2;459.5;461.7;120.0;120.0;120.0;120.0;80.0;560.0
498.4;447.3;558.5;546.3;120.0;120.0;100.0;120.0;100.0;560.0
450.0;496.9;423.4;431.6;120.0;120.0;100.0;120.0;80.0;540.0
650.4;624.3;544.6;586.1;160.0;200.0;160.0;180.0;180.0;880.0
505.838762328918;583.5;571.2;601.0393550293904;100.0;180.0;80.0;120.0;160.0;640.0
601.2;598.6;516.4;673.6;120.0;140.0;120.0;120.0;80.0;580.0
588.3;566.6;556.4;689.9;100.0;120.0;100.0;120.0;20.0;460.0
400.5;428.6;405.8;372.1;100.0;120.0;80.0;60.0;20.0;380.0
511.5;610.3;517.2;520.9;120.0;120.0;120.0;120.0;20.0;500.0
552.0;428.4;507.2;465.2;100.0;120.0;100.0;100.0;100.0;520.0
405.24494380950546;515.3;437.5;463.5336365448021;120.0;160.0;100.0;120.0;120.0;620.0
408.6;422.8;591.6;423.7;120.0;180.0;160.0;160.0;200.0;820.0
488.6;502.7;559.7;501.5;120.0;120.0;120.0;120.0;180.0;660.0
405.8;448.7;461.6;549.9;120.0;120.0;100.0;120.0;100.0;560.0
363.6;386.2;417.8;398.8;80.0;120.0;80.0;100.0;0.0;380.0
481.7;540.6;459.2;536.8;140.0;120.0;120.0;140.0;160.0;680.0
450.3;443.2;460.1;395.7;120.0;120.0;120.0;120.0;120.0;600.0
742.7;663.0;646.6;885.9;160.0;200.0;160.0;160.0;160.0;840.0
468.6;540.0;545.6;641.3;160.0;200.0;160.0;160.0;200.0;880.0
393.1;403.3;389.7;445.3;80.0;80.0;100.0;100.0;40.0;400.0
418.1;572.9;491.2;550.0;120.0;120.0;120.0;160.0;60.0;580.0
345.5;418.6;347.2;612.6;80.0;120.0;120.0;100.0;80.0;500.0
623.7;641.6;599.1;750.2;140.0;120.0;140.0;140.0;180.0;720.0
471.9;486.6;512.0;400.5;120.0;120.0;100.0;60.0;0.0;400.0
643.1;615.8;585.0;698.3;180.0;200.0;180.0;200.0;200.0;960.0
413.5;417.4;397.7;384.8;120.0;100.0;80.0;100.0;0.0;400.0
601.9;599.2;588.2;704.5;140.0;180.0;120.0;120.0;140.0;700.0
604.8;684.6;633.1;737.6;160.0;200.0;120.0;160.0;200.0;840.0
386.1;429.2;331.2;388.7;80.0;60.0;60.0;80.0;20.0;300.0
384.8;506.6;492.3;617.0;140.0;200.0;160.0;200.0;180.0;880.0
554.6;573.5;502.9;637.7;160.0;200.0;160.0;180.0;200.0;900.0
379.8;419.0;399.8;409.8;120.0;40.0;40.0;100.0;40.0;340.0
432.8375420521483;541.9;493.9;476.85834503051444;120.0;120.0;100.0;120.0;120.0;580.0
545.5;588.9;560.6;570.6;120.0;180.0;120.0;140.0;80.0;640.0
397.2;431.0;486.7;525.7;120.0;200.0;120.0;120.0;180.0;740.0
539.5;617.4;471.2;629.5;160.0;180.0;120.0;160.0;120.0;740.0
583.9;644.4;614.6;586.4;140.0;200.0;180.0;200.0;160.0;880.0
496.1;591.7;582.6;584.6;160.0;200.0;160.0;200.0;200.0;920.0
474.3;445.7;463.4;447.7;100.0;100.0;100.0;120.0;40.0;460.0
615.7;659.7;633.2;540.4;140.0;180.0;100.0;120.0;180.0;720.0
502.3;586.6;540.7;413.9;120.0;180.0;100.0;160.0;200.0;760.0
398.6;470.5;422.9;472.9;120.0;120.0;100.0;120.0;120.0;580.0
424.3;553.3;460.9;435.7;120.0;120.0;100.0;120.0;140.0;600.0
553.8;573.2;563.2;509.6;120.0;140.0;160.0;140.0;120.0;680.0
540.2;564.5;537.8;718.9;140.0;200.0;140.0;160.0;200.0;840.0
657.8;624.4;637.7;672.0;120.0;180.0;120.0;140.0;160.0;720.0
430.6;514.4;539.2;459.6;120.0;120.0;120.0;80.0;100.0;540.0
434.0157651370943;0.0;509.9;481.001889940711;0.0;0.0;0.0;0.0;0.0;0.0
354.6;444.3;424.7;379.6;80.0;120.0;80.0;80.0;80.0;440.0
446.4;464.2;524.6;446.7;120.0;140.0;120.0;120.0;160.0;660.0
433.0;386.1;466.3;523.9;100.0;140.0;100.0;120.0;100.0;560.0
535.0;626.7;554.7;579.7;140.0;200.0;160.0;160.0;200.0;860.0
381.0;507.1;495.7;483.3;120.0;120.0;120.0;120.0;120.0;600.0
524.5632365864743;603.0;538.2;529.8827834031034;120.0;120.0;120.0;140.0;140.0;640.0
399.88573653235454;433.7;425.5;599.0661276557194;160.0;120.0;140.0;140.0;100.0;660.0
432.2;503.2;415.4;397.0;80.0;120.0;100.0;80.0;80.0;460.0
366.9;340.6;409.5;556.9;120.0;120.0;100.0;120.0;80.0;540.0
461.9;485.8;467.4;527.6;80.0;120.0;120.0;120.0;120.0;560.0
436.7;492.1;468.9;436.7;120.0;120.0;100.0;120.0;80.0;540.0
542.0;619.3;592.4;667.7;100.0;200.0;120.0;100.0;120.0;640.0
434.5317395308953;381.2;440.5;459.26381798458794;0.0;0.0;0.0;0.0;0.0;0.0
596.1;538.8;517.6;590.8;140.0;180.0;180.0;180.0;160.0;840.0
472.0;525.1;506.6;542.9;160.0;200.0;120.0;180.0;200.0;860.0
506.1;560.0;514.4;747.6;140.0;120.0;160.0;160.0;180.0;760.0
689.8;713.5;613.7;731.5;160.0;180.0;160.0;160.0;180.0;840.0
381.21997791945284;465.2;349.9;456.18581609224753;0.0;0.0;0.0;0.0;0.0;0.0
566.6;622.8;576.1;461.1;120.0;160.0;120.0;120.0;140.0;660.0
596.1;625.6;571.1;764.8;160.0;200.0;180.0;180.0;200.0;920.0
637.8;691.8;588.8;665.3;160.0;200.0;180.0;200.0;160.0;900.0
424.2;450.0;487.8;560.7;120.0;120.0;120.0;100.0;140.0;600.0
565.4;533.0;583.9;601.1;120.0;120.0;120.0;140.0;140.0;640.0
461.9;494.8;495.1;453.5;100.0;120.0;120.0;120.0;100.0;560.0
466.0;562.0;530.7;488.6;120.0;160.0;120.0;140.0;180.0;720.0
657.9;680.0;645.4;764.2;180.0;200.0;160.0;180.0;200.0;920.0
549.6;630.8;542.1;668.5;160.0;200.0;120.0;200.0;180.0;860.0
433.2;460.0;485.3;618.6;100.0;120.0;80.0;100.0;80.0;480.0
509.6;484.3;393.7;405.8;120.0;120.0;120.0;120.0;20.0;500.0
502.2;467.9;441.1;433.2;120.0;120.0;120.0;120.0;120.0;600.0
447.3;610.4;536.9;492.1;120.0;160.0;120.0;160.0;80.0;640.0
464.8;523.0;474.2;702.9;160.0;200.0;160.0;180.0;180.0;880.0
426.2075822922378;402.3;429.5;434.08970202487524;60.0;100.0;80.0;80.0;0.0;320.0
437.4357270408238;392.4;510.7;506.7324061477801;0.0;0.0;0.0;0.0;0.0;0.0
442.0;388.3;411.2;453.7;120.0;120.0;80.0;100.0;0.0;420.0
423.8;463.1;411.0;413.5;120.0;120.0;120.0;120.0;20.0;500.0
516.5;638.3;603.3;567.5;160.0;200.0;120.0;200.0;200.0;880.0
438.8;388.0;566.0;375.5;100.0;40.0;40.0;120.0;40.0;340.0
417.6;435.5;442.5;443.1;140.0;180.0;120.0;120.0;180.0;740.0
578.0;546.4;553.2;544.5;160.0;140.0;120.0;160.0;140.0;720.0
492.9;606.4;491.9;580.7;120.0;200.0;120.0;160.0;180.0;780.0
471.4;477.9;536.6;417.8;140.0;120.0;160.0;160.0;160.0;740.0
550.5;567.1;556.0;545.4;140.0;200.0;160.0;200.0;180.0;880.0
430.7;483.7;513.6;452.4;160.0;200.0;120.0;180.0;140.0;800.0
402.6;536.9;484.2;420.6;120.0;120.0;80.0;100.0;0.0;420.0
490.6;531.9;499.4;635.5;180.0;200.0;200.0;200.0;200.0;980.0
445.1;523.5;481.3;454.1;140.0;200.0;140.0;160.0;120.0;760.0
571.8;637.3;567.6;676.4;160.0;200.0;160.0;160.0;180.0;860.0
604.5;595.0;568.7;631.9;140.0;200.0;140.0;160.0;180.0;820.0
433.4;593.5;509.4;561.6;120.0;140.0;120.0;120.0;80.0;580.0
609.0;629.9;587.3;578.3;120.0;120.0;120.0;100.0;180.0;640.0
519.5;586.5;540.3;634.0;160.0;120.0;120.0;160.0;120.0;680.0
522.1;538.6;506.4;399.2;100.0;160.0;120.0;120.0;160.0;660.0
428.8;461.9;399.8;571.4;80.0;120.0;120.0;120.0;80.0;520.0
527.0;596.0;542.6;683.1;100.0;200.0;100.0;120.0;140.0;660.0
434.0;470.2;518.2;425.3;120.0;160.0;120.0;140.0;180.0;720.0
485.3;0.0;0.0;510.2;0.0;0.0;0.0;0.0;0.0;0.0
435.2;513.7;397.2;382.1;0.0;0.0;0.0;0.0;0.0;0.0
512.6;584.3;526.9;475.9;120.0;120.0;120.0;120.0;0.0;480.0
589.9;584.1;582.7;586.4;120.0;200.0;140.0;160.0;160.0;780.0
569.5;610.6;561.7;617.3;160.0;200.0;120.0;160.0;200.0;840.0
463.6;465.0;500.3;435.0;120.0;40.0;40.0;120.0;40.0;360.0
476.2;461.5;460.7;372.7;140.0;120.0;120.0;80.0;80.0;540.0
486.2;556.8;514.4;421.0;140.0;120.0;120.0;120.0;100.0;600.0
435.66034449045725;399.5;506.1;498.091442050821;0.0;0.0;0.0;0.0;0.0;0.0
488.7;545.8;518.8;565.0;120.0;160.0;120.0;120.0;120.0;640.0
473.5;442.0;477.3;424.9;140.0;200.0;160.0;140.0;160.0;800.0
488.4986010984035;539.9;507.6;584.0991786273037;120.0;120.0;120.0;120.0;100.0;580.0
617.9;611.4;526.6;720.9;160.0;200.0;140.0;160.0;140.0;800.0
562.7;608.8;593.8;683.7;160.0;200.0;180.0;180.0;160.0;880.0
526.5;562.0;529.0;645.5;160.0;120.0;140.0;160.0;200.0;780.0
516.9;504.8;576.5;503.5;100.0;120.0;120.0;100.0;120.0;560.0
516.2;555.3;540.6;533.8;140.0;200.0;160.0;180.0;160.0;840.0
518.0;584.8;585.1;652.7;140.0;120.0;120.0;120.0;140.0;640.0
438.6;467.6;422.9;478.4;100.0;180.0;100.0;140.0;140.0;660.0
447.1;418.1;400.1;446.6;140.0;120.0;120.0;120.0;100.0;600.0
344.5;465.2;450.1;429.4;120.0;120.0;120.0;100.0;140.0;600.0
511.8;576.3;527.8;583.9;160.0;200.0;200.0;180.0;200.0;940.0
495.5;397.8;465.1;379.9;80.0;100.0;100.0;120.0;100.0;500.0
468.4;435.7;373.3;402.5;120.0;120.0;120.0;120.0;100.0;580.0
489.1;466.0;499.8;470.6;120.0;160.0;120.0;140.0;80.0;620.0
481.4;640.6;587.6;693.4;180.0;200.0;160.0;200.0;200.0;940.0
355.6;441.7;371.3;423.8;60.0;120.0;80.0;80.0;120.0;460.0
596.6;614.1;591.7;480.8;140.0;200.0;140.0;120.0;80.0;680.0
455.7;528.1;525.9;523.8;120.0;100.0;80.0;80.0;80.0;460.0
350.4;451.7;412.7;410.6;100.0;120.0;80.0;120.0;100.0;520.0
503.1;568.1;427.8;443.8;140.0;200.0;180.0;200.0;140.0;860.0
543.6;683.5;596.9;645.3;160.0;180.0;160.0;180.0;160.0;840.0
464.4;518.1;523.0;552.6;140.0;160.0;160.0;160.0;160.0;780.0
467.7;594.6;557.9;432.7;120.0;120.0;100.0;120.0;140.0;600.0
489.1;349.1;320.8;356.4;100.0;200.0;120.0;140.0;140.0;700.0
448.1;441.6;472.7;443.2;160.0;200.0;180.0;180.0;200.0;920.0
469.2;501.2;521.7;492.8;140.0;180.0;120.0;140.0;180.0;760.0
444.2;513.6;519.1;550.0;120.0;180.0;120.0;120.0;120.0;660.0
530.9;663.5;582.0;642.9;120.0;40.0;40.0;100.0;40.0;340.0
432.5;459.1;480.9;521.7;80.0;100.0;80.0;100.0;140.0;500.0
384.3;576.9;535.2;534.1;100.0;120.0;100.0;120.0;160.0;600.0
477.5;466.3;533.4;404.3;140.0;200.0;160.0;140.0;180.0;820.0
380.7;541.5;438.4;500.2;120.0;160.0;140.0;160.0;160.0;740.0
427.5;488.0;480.3;476.0;160.0;120.0;120.0;120.0;100.0;620.0
473.5;651.1;548.8;642.7;100.0;120.0;100.0;120.0;140.0;580.0
477.5;665.7;550.7;605.4;160.0;120.0;120.0;160.0;120.0;680.0
424.8;422.2;421.3;399.1;0.0;0.0;0.0;0.0;0.0;0.0
456.8132609336543;463.4;458.4;505.00298644136143;100.0;140.0;100.0;120.0;100.0;560.0
507.47412803835124;399.0;392.9;419.2493977500661;120.0;120.0;120.0;120.0;120.0;600.0
450.8;530.2;331.9;544.7;100.0;120.0;120.0;120.0;80.0;540.0
648.0;686.6;696.2;666.1;180.0;200.0;180.0;200.0;160.0;920.0
356.2;544.7;481.8;555.1;140.0;200.0;120.0;160.0;160.0;780.0
491.5;394.9;478.0;552.4;120.0;160.0;120.0;140.0;180.0;720.0
511.9;570.2;565.7;637.2;160.0;200.0;120.0;160.0;200.0;840.0
621.8;661.8;636.5;719.6;160.0;200.0;160.0;200.0;200.0;920.0
389.1;466.3;478.2;467.4;140.0;140.0;120.0;120.0;100.0;620.0
446.2;495.9;517.3;482.6;120.0;120.0;120.0;160.0;120.0;640.0
467.4;653.2;499.6;600.4;140.0;200.0;140.0;180.0;160.0;820.0
551.0;512.7;419.3;508.4;160.0;200.0;180.0;160.0;160.0;860.0
448.5;553.3;491.6;481.3;100.0;180.0;120.0;120.0;180.0;700.0
441.3;533.1;462.5;440.6;120.0;120.0;80.0;120.0;100.0;540.0
452.0;481.2;498.5;427.1;80.0;120.0;100.0;120.0;160.0;580.0
528.9;487.7;388.8;374.7;120.0;120.0;120.0;140.0;160.0;660.0
423.4;519.1;450.6;401.0;100.0;120.0;100.0;120.0;120.0;560.0
567.6;652.1;625.2;431.3;100.0;200.0;120.0;120.0;160.0;700.0
445.0;523.6;410.3;470.2;100.0;40.0;40.0;100.0;0.0;280.0
482.5;505.2;479.1;452.0;160.0;180.0;120.0;160.0;160.0;780.0
565.4;479.4;406.7;442.8;100.0;120.0;160.0;140.0;180.0;700.0
454.0;522.7;437.0;466.5;120.0;120.0;80.0;120.0;100.0;540.0
588.1;593.7;602.9;696.5;140.0;180.0;160.0;200.0;200.0;880.0
460.0;497.2;502.9;553.3;120.0;200.0;120.0;160.0;160.0;760.0
487.8;479.0;480.1;568.2;120.0;160.0;120.0;140.0;180.0;720.0
520.9;510.9;555.8;656.2;140.0;120.0;120.0;120.0;180.0;680.0
562.1;599.2;571.5;502.8;160.0;200.0;160.0;180.0;140.0;840.0
489.3;460.5;443.6;494.2;100.0;120.0;100.0;80.0;120.0;520.0
523.6;603.9;584.7;583.0;160.0;180.0;160.0;180.0;200.0;880.0
408.9;558.9;452.6;604.9;120.0;200.0;120.0;120.0;140.0;700.0
474.9;578.1;556.3;517.1;80.0;200.0;80.0;120.0;140.0;620.0
498.8;403.2;483.4;515.1;100.0;120.0;120.0;120.0;160.0;620.0
501.4;442.0;501.1;468.6;120.0;180.0;120.0;160.0;160.0;740.0
453.0;515.9;541.7;639.3;160.0;200.0;160.0;200.0;180.0;900.0
424.6;384.1;444.2;481.2;120.0;120.0;120.0;100.0;0.0;460.0
395.4;424.9;371.4;376.1;80.0;120.0;100.0;100.0;20.0;420.0
708.1;751.6;659.5;757.5;140.0;40.0;180.0;160.0;120.0;640.0
497.2;420.6;505.9;599.5;100.0;200.0;100.0;100.0;140.0;640.0
629.8;597.0;500.4;536.2;120.0;200.0;140.0;180.0;160.0;800.0
565.2;555.3;559.4;619.8;160.0;180.0;140.0;180.0;200.0;860.0
361.9;490.2;508.1;457.9;120.0;120.0;140.0;120.0;100.0;600.0
349.0;392.8;421.7;369.3;80.0;120.0;100.0;100.0;60.0;460.0
372.6;560.4;422.6;403.9;120.0;100.0;100.0;100.0;100.0;520.0
477.0;664.1;649.7;702.8;140.0;200.0;160.0;180.0;200.0;880.0
423.9;481.7;442.6;391.1;120.0;120.0;100.0;120.0;60.0;520.0
407.2;468.8;480.9;419.0;80.0;120.0;80.0;100.0;40.0;420.0
453.4;502.2;467.4;575.2;100.0;200.0;140.0;120.0;140.0;700.0
392.3;480.9;519.8;481.7;120.0;120.0;100.0;120.0;100.0;560.0
435.3;541.1;509.2;573.9;160.0;200.0;180.0;200.0;160.0;900.0
643.1;676.3;670.0;711.8;160.0;200.0;180.0;200.0;200.0;940.0
402.0;456.9;421.4;400.2;120.0;120.0;100.0;120.0;100.0;560.0
411.3;500.8;485.0;369.7;100.0;140.0;120.0;120.0;140.0;620.0
530.6;520.7;525.0;467.9;120.0;140.0;100.0;140.0;200.0;700.0
495.5;473.7;533.1;674.4;140.0;160.0;120.0;160.0;200.0;780.0
449.49176856838153;453.0;418.8;519.8497601544335;120.0;120.0;120.0;120.0;120.0;600.0
401.3;480.4;422.7;531.5;120.0;140.0;120.0;120.0;80.0;580.0
